"reelId","batch","pillarCode","pillar","lensCode","lens","questionCode","question","lifecycle","evidenceStatus","driveVerification"
"1365","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"1366","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"1367","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
"1368","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q18","क्या विशेषज्ञों में मतभेद है?","planned","not_researched","not_uploaded"
"1369","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q19","प्रौद्योगिकी इसे कैसे बदलती है?","planned","not_researched","not_uploaded"
"1370","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q20","नींद, तनाव, या पर्यावरण की भूमिका क्या है?","planned","not_researched","not_uploaded"
"1371","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q21","हम अपने अनुमान कैसे जाँच सकते हैं?","planned","not_researched","not_uploaded"
"1372","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q22","इसे नैतिक रूप से कैसे समझें?","planned","not_researched","not_uploaded"
"1373","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q23","यह पहचान और भूमिका से कैसे जुड़ता है?","planned","not_researched","not_uploaded"
"1374","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q24","कब सहायता लेना ठीक है?","planned","not_researched","not_uploaded"
"1375","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q25","इस परंपरा का दृष्टिकोण क्या है?","planned","not_researched","not_uploaded"
"1376","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q26","विज्ञान इससे क्या अलग कहता है?","planned","not_researched","not_uploaded"
"1377","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q27","क्या छोटा परिवर्तन व्यवहार्य है?","planned","not_researched","not_uploaded"
"1378","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q28","कौन-सा डेटा अभी गायब है?","planned","not_researched","not_uploaded"
"1379","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q29","इससे जिज्ञासा कैसे बढ़ती है?","planned","not_researched","not_uploaded"
"1380","Batch_046","EMO","Emotions and emotion regulation","L06","Practical experiment","Q30","मुख्य सीख क्या है?","planned","not_researched","not_uploaded"
"1381","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q01","यह वास्तव में क्या है?","planned","not_researched","not_uploaded"
"1382","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q02","इसका सबसे आम भ्रम क्या है?","planned","not_researched","not_uploaded"
"1383","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q03","हम इसे रोज़मर्रा में कैसे पहचानते हैं?","planned","not_researched","not_uploaded"
"1384","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q04","इसके पीछे प्रस्तावित तंत्र क्या है?","planned","not_researched","not_uploaded"
"1385","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q05","कौन-सा प्रमाण सबसे मजबूत है?","planned","not_researched","not_uploaded"
"1386","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q06","किस बात पर शोध सहमत नहीं है?","planned","not_researched","not_uploaded"
"1387","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q07","कौन-सा छोटा, सुरक्षित अवलोकन किया जा सकता है?","planned","not_researched","not_uploaded"
"1388","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q08","यह आदत क्यों कठिन लगती है?","planned","not_researched","not_uploaded"
"1389","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q09","संदर्भ इसे कैसे बदलता है?","planned","not_researched","not_uploaded"
"1390","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q10","क्या यह कारण है या केवल संबंध?","planned","not_researched","not_uploaded"
"1391","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q11","भाषा इसे कैसे प्रभावित करती है?","planned","not_researched","not_uploaded"
"1392","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q12","समय के साथ यह कैसे बदलता है?","planned","not_researched","not_uploaded"
"1393","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q13","किस समूह पर निष्कर्ष लागू हुआ?","planned","not_researched","not_uploaded"
"1394","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q14","नापने में कठिनाई क्या है?","planned","not_researched","not_uploaded"
"1395","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q15","कौन-सी वैकल्पिक व्याख्या संभव है?","planned","not_researched","not_uploaded"
"1396","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q16","छोटी सफलता क्यों मायने रखती है?","planned","not_researched","not_uploaded"
"1397","Batch_047","EMO","Emotions and emotion regulation","L07","Boundary condition","Q17","कौन-सी सीमा उपयोगी है?","planned","not_researched","not_uploaded"
